Time,Degree,Velocity,Electromagnet_Clutch
185623.87,51.36,-1.74,1
185628.94,51.36,-1.74,1
185634.00,51.36,-1.74,1
185639.06,51.36,-1.74,1
185644.12,51.36,-1.74,1
185649.18,51.36,-1.74,1
185654.24,51.36,-1.74,1
185659.31,51.36,-1.74,1
185664.37,51.36,-1.74,1
185669.43,51.36,-1.74,1
185674.49,51.36,-1.74,1
185679.56,51.36,-1.74,1
185684.63,51.36,-1.74,1
185689.69,51.36,-1.74,1
185694.76,51.36,-1.74,1
185699.82,51.36,-1.74,1
185704.88,51.36,-1.74,1
185709.95,51.36,-1.74,1
185715.01,51.36,-1.74,1
185720.07,51.36,-1.74,1
185725.13,51.36,-1.74,1
185730.19,51.36,-1.74,1
185735.25,51.36,-1.74,1
185740.32,51.36,-1.74,1
185745.38,51.36,-1.74,1
185750.44,51.36,-1.74,1
185755.50,51.36,-1.74,1
185760.56,51.36,-1.74,1
185765.62,51.36,-1.74,1
185770.69,51.36,-1.74,1
185775.75,51.36,-1.74,1
185780.82,51.36,-1.74,1
185785.88,51.36,-1.74,1
185790.94,51.36,-1.74,1
185796.00,51.36,-1.74,1
185801.06,51.36,-1.74,1
185806.12,51.36,-1.74,1
185811.18,51.36,-1.74,1
185816.24,51.36,-1.74,1
185821.30,51.36,-1.74,1
185826.36,51.36,-1.74,1
185831.42,51.36,-1.74,1
185836.48,51.36,-1.74,1
185841.54,51.36,-1.74,1
185846.60,51.36,-1.74,1
185851.66,51.36,-1.74,1
185856.72,51.36,-1.74,1
185861.78,51.36,-1.74,1
185866.84,51.36,-1.74,1
185871.90,51.36,-1.74,1
185876.96,51.36,-1.74,1
185882.02,51.36,-1.74,1
185887.08,51.36,-1.74,1
185892.14,51.36,-1.74,1
185897.20,51.36,-1.74,1
185902.27,51.36,-1.74,1
185907.33,51.36,-1.74,1
185912.39,51.36,-1.74,1
185917.45,51.36,-1.74,1
185922.51,51.36,-1.74,1
185927.57,51.36,-1.74,1
185932.63,51.36,-1.74,1
185937.69,51.36,-1.74,1
185942.75,51.36,-1.74,1
185947.81,51.36,-1.74,1
185952.87,51.36,-1.74,1
185957.93,51.36,-1.74,1
185962.99,51.36,-1.74,1
185968.05,51.36,-1.74,1
185973.11,51.36,-1.74,1
185978.17,51.36,-1.74,1
185983.23,51.36,-1.74,1
185988.29,51.36,-1.74,1
185993.35,51.36,-1.74,1
185998.41,51.36,-1.74,1
186003.47,51.60,0.47,1
186008.53,51.60,0.47,1
186013.60,51.60,0.47,1
186018.66,51.60,0.47,1
186023.72,51.60,0.47,1
186028.78,51.60,0.47,1
186033.85,51.60,0.47,1
186038.90,51.60,0.47,1
186043.97,51.60,0.47,1
186049.04,51.60,0.47,1
186054.10,51.60,0.47,1
186059.16,51.60,0.47,1
186064.23,51.60,0.47,1
186069.29,51.60,0.47,1
186074.35,51.84,3.23,1
186079.41,51.84,3.23,1
186084.47,51.84,3.23,1
186089.53,51.84,3.23,1
186094.59,51.84,3.23,1
186099.65,51.84,3.23,1
186104.72,51.84,3.23,1
186109.78,51.84,3.23,1
186114.84,51.84,3.23,1
186119.90,51.84,3.23,1
186124.96,51.84,3.23,1
186130.02,51.84,3.23,1
186135.08,51.84,3.23,1
186140.14,51.84,3.23,1
186145.21,51.84,3.23,1
186150.27,51.84,3.23,1
186155.33,51.84,3.23,1
186160.39,51.84,3.23,1
186165.45,51.84,3.23,1
186170.51,51.84,3.23,1
186175.58,51.84,3.23,1
186180.65,51.84,3.23,1
186185.72,51.84,3.23,1
186190.79,51.84,3.23,1
186195.86,51.84,3.23,1
186200.92,51.84,3.23,1
186205.98,51.84,3.23,1
186210.99,51.84,3.23,1
186216.06,51.84,3.23,1
186221.11,51.84,3.23,1
186226.18,51.84,3.23,1
186231.24,51.84,3.23,1
186236.30,51.84,3.23,1
186241.36,51.84,3.23,1
186246.42,51.84,3.23,1
186251.48,51.84,3.23,1
186256.54,51.84,3.23,1
186261.61,51.84,3.23,1
186266.67,51.84,3.23,1
186271.73,51.84,3.23,1
186276.79,51.84,3.23,1
186281.85,51.84,3.23,1
186286.92,51.84,3.23,1
186291.98,51.84,3.23,1
186297.04,51.84,3.23,1
186302.10,51.84,3.23,1
186307.16,51.84,3.23,1
186312.22,51.84,3.23,1
186317.29,51.84,3.23,1
186322.35,51.84,3.23,1
186327.41,51.84,3.23,1
186332.47,51.84,3.23,1
186337.53,51.84,3.23,1
186342.60,51.84,3.23,1
186347.66,51.84,3.23,1
186352.72,51.84,3.23,1
186357.78,51.84,3.23,1
186362.85,51.84,3.23,1
186367.90,51.84,3.23,1
186372.96,51.84,3.23,1
186378.02,51.84,3.23,1
186383.13,51.84,3.23,1
186388.19,51.84,3.23,1
186393.25,51.84,3.23,1
186398.31,51.84,3.23,1
186403.38,51.84,3.23,1
186408.44,51.84,3.23,1
186413.50,51.84,3.23,1
186418.56,51.84,3.23,1
186423.62,51.84,3.23,1
186428.68,51.84,3.23,1
186433.74,51.84,3.23,1
186438.80,51.84,3.23,1
186443.87,51.84,3.23,1
186448.93,51.84,3.23,1
186453.99,51.84,3.23,1
186459.05,51.84,3.23,1
186464.11,51.84,3.23,1
186469.18,51.84,3.23,1
186474.24,51.84,3.23,1
186479.30,51.84,3.23,1
186484.36,51.84,3.23,1
186489.42,51.84,3.23,1
186494.48,51.84,3.23,1
186499.55,51.84,3.23,1
186504.61,51.84,3.23,1
186509.67,51.84,3.23,1
186514.73,51.84,3.23,1
186519.79,51.84,3.23,1
186524.85,51.84,3.23,1
186529.92,51.84,3.23,1
186534.98,51.84,3.23,1
186540.04,51.84,3.23,1
186545.10,51.84,3.23,1
186550.17,51.84,3.23,1
186555.23,51.84,3.23,1
186560.29,51.84,3.23,1
186565.35,51.84,3.23,1
186570.41,51.84,3.23,1
186575.47,51.84,3.23,1
186580.54,51.84,3.23,1
186585.60,51.84,3.23,1
186590.66,51.84,3.23,1
186595.72,51.84,3.23,1
186600.78,51.84,3.23,1
186605.84,51.84,3.23,1
186610.91,51.84,3.23,1
186615.97,51.84,3.23,1
186621.03,51.84,3.23,1
186626.09,51.84,3.23,1
186631.15,51.84,3.23,1
186636.21,51.84,3.23,1
186641.27,51.84,3.23,1
186646.33,51.84,3.23,1
186651.39,51.84,3.23,1
186656.45,51.84,3.23,1
186661.51,51.84,3.23,1
186666.57,51.84,3.23,1
186671.62,51.84,3.23,1
186676.68,51.84,3.23,1
186681.74,51.84,3.23,1
186686.80,51.84,3.23,1
186691.86,51.84,3.23,1
186696.92,51.84,3.23,1
186701.98,51.84,3.23,1
186707.04,51.84,3.23,1
186712.10,51.84,3.23,1
186717.16,51.84,3.23,1
186722.22,51.84,3.23,1
186727.28,51.84,3.23,1
186732.34,51.84,3.23,1
186737.40,51.84,3.23,1
186742.46,51.84,3.23,1
186747.52,51.84,3.23,1
186752.58,51.84,3.23,1
186757.64,51.84,3.23,1
186762.70,51.84,3.23,1
186767.77,51.84,3.23,1
186772.83,51.84,3.23,1
186777.89,51.84,3.23,1
186782.95,51.84,3.23,1
186788.01,51.84,3.23,1
186793.07,51.84,3.23,1
186798.13,51.84,3.23,1
186803.19,51.84,3.23,1
186808.25,51.84,3.23,1
186813.32,51.84,3.23,1
186818.38,51.84,3.23,1
186823.44,51.84,3.23,1
186828.50,51.84,3.23,1
186833.56,51.84,3.23,1
186838.62,51.84,3.23,1
186843.69,51.84,3.23,1
186848.75,51.84,3.23,1
186853.81,51.84,3.23,1
186858.87,51.84,3.23,1
186863.93,51.84,3.23,1
186868.99,51.84,3.23,1
186874.05,51.84,3.23,1
186879.11,51.84,3.23,1
186884.18,51.84,3.23,1
186889.24,51.84,3.23,1
186894.30,51.84,3.23,1
186899.36,51.84,3.23,1
186904.42,51.84,3.23,1
186909.48,51.84,3.23,1
186914.54,51.84,3.23,1
186919.60,51.84,3.23,1
186924.66,51.84,3.23,1
186929.72,51.84,3.23,1
186934.79,51.84,3.23,1
186939.85,51.84,3.23,1
186944.91,51.84,3.23,1
186949.97,51.84,3.23,1
186955.03,51.84,3.23,1
186960.09,51.84,3.23,1
186965.16,51.84,3.23,1
186970.22,51.84,3.23,1
186975.28,51.84,3.23,1
186980.34,51.84,3.23,1
186985.40,51.84,3.23,1
186990.46,51.84,3.23,1
186995.53,51.84,3.23,1
187000.59,51.84,3.23,1
187005.65,51.84,3.23,1
187010.71,51.84,3.23,1
187015.77,51.84,3.23,1
187020.83,51.84,3.23,1
187025.89,51.84,3.23,1
187030.95,51.84,3.23,1
187036.02,51.84,3.23,1
187041.08,51.84,3.23,1
187046.14,51.84,3.23,1
187051.20,51.84,3.23,1
187056.26,51.84,3.23,1
187061.32,51.84,3.23,1
187066.39,51.84,3.23,1
187071.45,51.84,3.23,1
187076.51,51.84,3.23,1
187081.57,51.84,3.23,1
187086.63,51.84,3.23,1
187091.69,51.84,3.23,1
187096.76,51.84,3.23,1
187101.82,51.84,3.23,1
187106.88,51.84,3.23,1
187111.94,51.84,3.23,1
187117.00,51.84,3.23,1
187122.07,51.84,3.23,1
187127.13,51.84,3.23,1
187132.19,51.84,3.23,1
187137.26,51.84,3.23,1
187142.32,51.84,3.23,1
187147.38,51.84,3.23,1
187152.44,51.84,3.23,1
187157.50,51.84,3.23,1
187162.56,51.84,3.23,1
187167.63,51.84,3.23,1
187172.69,51.84,3.23,1
187177.75,51.84,3.23,1
187182.81,51.84,3.23,1
187187.87,51.84,3.23,1
187192.94,51.84,3.23,1
187198.01,51.84,3.23,1
187203.09,51.84,3.23,1
187208.15,51.84,3.23,1
187213.21,51.84,3.23,1
187218.27,51.84,3.23,1
187223.33,51.84,3.23,1
187228.39,51.84,3.23,1
187233.45,51.84,3.23,1
187238.51,51.84,3.23,1
187243.57,51.84,3.23,1
187248.64,51.84,3.23,1
187253.70,51.84,3.23,1
187258.76,51.84,3.23,1
187263.82,51.84,3.23,1
187268.88,51.84,3.23,1
187273.94,51.84,3.23,1
187279.01,51.84,3.23,1
187284.11,51.84,3.23,1
187289.17,51.84,3.23,1
187294.23,51.84,3.23,1
187299.30,51.84,3.23,1
187304.36,51.84,3.23,1
187309.42,51.84,3.23,1
187314.48,51.84,3.23,1
187319.54,51.84,3.23,1
187324.60,51.84,3.23,1
187329.67,51.84,3.23,1
187334.73,51.84,3.23,1
187339.79,51.84,3.23,1
187344.85,51.84,3.23,1
187349.91,51.84,3.23,1
187354.97,51.84,3.23,1
187360.04,51.84,3.23,1
187365.10,51.84,3.23,1
187370.16,51.84,3.23,1
187375.22,51.84,3.23,1
187380.28,51.84,3.23,1
187385.34,51.84,3.23,1
187390.40,51.84,3.23,1
187395.46,51.84,3.23,1
187400.53,51.84,3.23,1
187405.59,51.84,3.23,1
187410.65,51.84,3.23,1
187415.71,51.84,3.23,1
187420.77,51.84,3.23,1
187425.83,51.84,3.23,1
187430.89,51.84,3.23,1
187435.95,51.84,3.23,1
187441.01,51.84,3.23,1
187446.07,51.84,3.23,1
187451.13,51.84,3.23,1
187456.19,51.84,3.23,1
187461.25,51.84,3.23,1
187466.31,51.84,3.23,1
187471.37,51.84,3.23,1
187476.43,51.84,3.23,1
187481.50,51.84,3.23,1
187486.56,51.84,3.23,1
187491.62,51.84,3.23,1
187496.68,51.84,3.23,1
187501.74,51.84,3.23,1
187506.81,51.84,3.23,1
187511.87,51.84,3.23,1
187516.93,51.84,3.23,1
187521.99,51.84,3.23,1
187527.05,51.84,3.23,1
187532.11,51.84,3.23,1
187537.17,51.84,3.23,1
187542.24,51.84,3.23,1
187547.30,51.84,3.23,1
187552.36,51.84,3.23,1
187557.42,51.84,3.23,1
187562.49,51.84,3.23,1
187567.55,51.84,3.23,1
187572.61,51.84,3.23,1
187577.67,51.84,3.23,1
187582.73,51.84,3.23,1
187587.79,51.84,3.23,1
187592.86,51.84,3.23,1
187597.92,51.84,3.23,1
187602.98,51.84,3.23,1
187608.04,51.84,3.23,1
187613.10,51.84,3.23,1
187618.16,51.84,3.23,1
187623.23,51.84,3.23,1
187628.29,51.84,3.23,1
187633.35,51.84,3.23,1
187638.41,51.84,3.23,1
187643.47,51.84,3.23,1
187648.53,51.84,3.23,1
187653.60,51.84,3.23,1
187658.66,51.84,3.23,1
187663.72,51.84,3.23,1
187668.78,51.84,3.23,1
187673.84,51.84,3.23,1
187678.90,51.84,3.23,1
187683.96,51.84,3.23,1
187689.02,51.84,3.23,1
187694.09,51.84,3.23,1
187699.15,51.84,3.23,1
187704.21,51.84,3.23,1
187709.27,51.84,3.23,1
187714.33,51.84,3.23,1
187719.39,51.84,3.23,1
187724.45,51.84,3.23,1
187729.51,51.84,3.23,1
187734.57,51.84,3.23,1
187739.64,51.84,3.23,1
187744.70,51.84,3.23,1
187749.77,51.84,3.23,1
187754.83,51.84,3.23,1
187759.89,51.84,3.23,1
187764.95,51.84,3.23,1
187770.02,51.84,3.23,1
187775.08,51.84,3.23,1
187780.14,51.84,3.23,1
187785.20,51.84,3.23,1
187790.26,51.84,3.23,1
187795.33,51.84,3.23,1
187800.39,51.84,3.23,1
187805.45,51.84,3.23,1
187810.51,51.84,3.23,1
187815.57,51.84,3.23,1
187820.63,51.84,3.23,1
187825.70,51.84,3.23,1
187830.76,51.84,3.23,1
187835.82,51.84,3.23,1
187840.88,51.84,3.23,1
187845.95,51.84,3.23,1
187851.01,51.84,3.23,1
187856.08,51.84,3.23,1
187861.14,51.84,3.23,1
187866.20,51.84,3.23,1
187871.26,51.84,3.23,1
187876.33,51.84,3.23,1
187881.39,51.84,3.23,1
187886.45,51.84,3.23,1
187891.51,51.84,3.23,1
187896.57,51.84,3.23,1
187901.63,51.84,3.23,1
187906.70,51.84,3.23,1
187911.76,51.84,3.23,1
187916.82,51.84,3.23,1
187921.88,51.84,3.23,1
187926.94,51.84,3.23,1
187932.00,51.84,3.23,1
187937.07,51.84,3.23,1
187942.12,51.84,3.23,1
187947.19,51.84,3.23,1
187952.25,51.84,3.23,1
187957.31,51.84,3.23,1
187962.37,51.84,3.23,1
187967.43,51.84,3.23,1
187972.49,51.84,3.23,1
187977.55,51.84,3.23,1
187982.61,51.84,3.23,1
187987.67,51.84,3.23,1
187992.73,51.84,3.23,1
187997.79,51.84,3.23,1
188002.85,51.84,3.23,1
188007.91,51.84,3.23,1
188012.97,51.84,3.23,1
188018.04,51.84,3.23,1
188023.10,51.84,3.23,1
188028.17,51.84,3.23,1
188033.23,51.84,3.23,1
188038.29,51.84,3.23,1
188043.35,51.84,3.23,1
188048.41,51.84,3.23,1
188053.47,51.84,3.23,1
188058.54,51.84,3.23,1
188063.60,51.84,3.23,1
188068.66,51.84,3.23,1
188073.72,51.84,3.23,1
188078.78,51.84,3.23,1
188083.84,51.84,3.23,1
188088.90,51.84,3.23,1
188093.96,51.84,3.23,1
188099.03,51.84,3.23,1
188104.09,51.84,3.23,1
188109.15,51.84,3.23,1
188114.21,51.84,3.23,1
188119.27,51.84,3.23,1
188124.33,51.84,3.23,1
188129.40,51.84,3.23,1
188134.46,51.84,3.23,1
188139.52,51.84,3.23,1
188144.58,51.84,3.23,1
188149.64,51.84,3.23,1
188154.70,51.84,3.23,1
188159.76,51.84,3.23,1
188164.82,51.84,3.23,1
188169.89,51.84,3.23,1
188174.95,51.84,3.23,1
188180.01,51.84,3.23,1
188185.11,51.84,3.23,1
188190.17,51.84,3.23,1
188195.23,51.84,3.23,1
188200.30,51.84,3.23,1
188205.37,51.84,3.23,1
188210.44,51.84,3.23,1
188215.51,51.84,3.23,1
188220.58,51.84,3.23,1
188225.64,51.84,3.23,1
188230.70,51.84,3.23,1
188235.77,51.84,3.23,1
188240.83,51.84,3.23,1
188245.89,51.84,3.23,1
188250.95,51.84,3.23,1
188256.01,51.84,3.23,1
188261.07,51.84,3.23,1
188266.13,51.84,3.23,1
188271.20,51.84,3.23,1
188276.26,51.84,3.23,1
188281.32,51.84,3.23,1
188286.38,51.84,3.23,1
188291.44,51.84,3.23,1
188296.50,51.84,3.23,1
188301.56,51.84,3.23,1
188306.62,51.84,3.23,1
188311.69,51.84,3.23,1
188316.75,51.84,3.23,1
188321.81,51.84,3.23,1
188326.87,51.84,3.23,1
188331.94,51.84,3.23,1
188337.00,51.84,3.23,1
188342.06,51.84,3.23,1
188347.12,51.84,3.23,1
188352.19,51.84,3.23,1
188357.25,51.84,3.23,1
188362.31,51.84,3.23,1
188367.37,51.84,3.23,1
188372.43,51.84,3.23,1
188377.49,51.84,3.23,1
188382.55,51.84,3.23,1
188387.61,51.84,3.23,1
188392.68,51.84,3.23,1
188397.74,51.84,3.23,1
188402.80,51.84,3.23,1
188407.86,51.84,3.23,1
188412.92,51.84,3.23,1
188417.98,51.84,3.23,1
188423.05,51.84,3.23,1
188428.11,51.84,3.23,1
188433.17,51.84,3.23,1
188438.23,51.84,3.23,1
188443.29,51.84,3.23,1
188448.35,51.84,3.23,1
188453.41,51.84,3.23,1
188458.47,51.84,3.23,1
188463.53,51.84,3.23,1
188468.59,51.84,3.23,1
188473.65,51.84,3.23,1
188478.71,51.84,3.23,1
188483.77,51.84,3.23,1
188488.83,51.84,3.23,1
188493.89,51.84,3.23,1
188498.95,51.84,3.23,1
188504.01,51.84,3.23,1
188509.07,51.84,3.23,1
188514.13,51.84,3.23,1
188519.19,51.84,3.23,1
188524.26,51.84,3.23,1
188529.32,51.84,3.23,1
188534.38,51.84,3.23,1
188539.44,51.84,3.23,1
188544.50,51.84,3.23,1
188549.57,51.84,3.23,1
188554.63,51.84,3.23,1
188559.69,51.84,3.23,1
188564.75,51.84,3.23,1
188569.82,51.84,3.23,1
188574.88,51.84,3.23,1
188579.95,51.84,3.23,1
188585.01,51.84,3.23,1
188590.07,51.84,3.23,1
188595.13,51.84,3.23,1
188600.20,51.84,3.23,1
188605.26,51.84,3.23,1
188610.32,51.84,3.23,1
188615.38,51.84,3.23,1
188620.44,51.84,3.23,1
188625.50,51.84,3.23,1
188630.57,51.84,3.23,1
188635.63,51.84,3.23,1
188640.69,51.84,3.23,1
188645.75,51.84,3.23,1
188650.81,51.84,3.23,1
188655.87,51.84,3.23,1
188660.94,51.84,3.23,1
188666.00,51.84,3.23,1
188671.06,51.84,3.23,1
188676.12,51.84,3.23,1
188681.18,51.84,3.23,1
188686.24,51.84,3.23,1
188691.30,51.84,3.23,1
188696.36,51.84,3.23,1
188701.42,51.84,3.23,1
188706.48,51.84,3.23,1
188711.54,51.84,3.23,1
188716.60,51.84,3.23,1
188721.66,51.84,3.23,1
188726.72,51.84,3.23,1
188731.78,51.84,3.23,1
188736.84,51.84,3.23,1
188741.90,51.84,3.23,1
188746.96,51.84,3.23,1
188752.02,51.84,3.23,1
188757.08,51.84,3.23,1
188762.14,51.84,3.23,1
188767.20,51.84,3.23,1
188772.26,51.84,3.23,1
188777.32,51.84,3.23,1
188782.38,51.84,3.23,1
188787.44,51.84,3.23,1
188792.51,51.84,3.23,1
188797.57,51.84,3.23,1
188802.63,51.84,3.23,1
188807.69,51.84,3.23,1
188812.75,51.84,3.23,1
188817.81,51.84,3.23,1
188822.88,51.84,3.23,1
188827.94,51.84,3.23,1
188833.00,51.84,3.23,1
188838.06,51.84,3.23,1
188843.12,51.84,3.23,1
188848.18,51.84,3.23,1
188853.25,51.84,3.23,1
188858.31,51.84,3.23,1
188863.37,51.84,3.23,1
188868.43,51.84,3.23,1
188873.49,51.84,3.23,1
188878.55,51.84,3.23,1
188883.62,51.84,3.23,1
188888.68,51.84,3.23,1
188893.74,51.84,3.23,1
188898.80,51.84,3.23,1
188903.86,51.84,3.23,1
188908.92,51.84,3.23,1
188913.99,51.84,3.23,1
188919.05,51.84,3.23,1
188924.12,51.84,3.23,1
188929.18,51.84,3.23,1
188934.24,51.84,3.23,1
188939.30,51.84,3.23,1
188944.37,51.84,3.23,1
188949.43,51.84,3.23,1
188954.49,51.84,3.23,1
188959.55,51.84,3.23,1
188964.61,51.84,3.23,1
188969.67,51.84,3.23,1
188974.73,51.84,3.23,1
188979.79,51.84,3.23,1
188984.85,51.84,3.23,1
188989.91,51.84,3.23,1
188994.97,51.84,3.23,1
189000.03,51.84,3.23,1
189005.09,51.84,3.23,1
189010.15,51.84,3.23,1
189015.21,51.84,3.23,1
189020.27,51.84,3.23,1
189025.33,51.84,3.23,1
189030.39,51.84,3.23,1
189035.46,51.84,3.23,1
189040.52,51.84,3.23,1
189045.58,51.84,3.23,1
189050.64,51.84,3.23,1
189055.71,51.84,3.23,1
189060.77,51.84,3.23,1
189065.83,51.84,3.23,1
189070.89,51.84,3.23,1
189075.95,51.84,3.23,1
189081.02,51.84,3.23,1
189086.13,51.84,3.23,1
189091.19,51.84,3.23,1
189096.25,51.84,3.23,1
189101.31,51.84,3.23,1
189106.38,51.84,3.23,1
189111.44,51.84,3.23,1
189116.50,51.84,3.23,1
189121.56,51.84,3.23,1
189126.62,51.84,3.23,1
189131.68,51.84,3.23,1
189136.75,51.84,3.23,1
189141.81,51.84,3.23,1
189146.87,51.84,3.23,1
189151.93,51.84,3.23,1
189156.99,51.84,3.23,1
189162.05,51.84,3.23,1
189167.12,51.84,3.23,1
189172.18,51.84,3.23,1
189177.24,51.84,3.23,1
189182.30,51.84,3.23,1
189187.36,51.84,3.23,1
189192.42,51.84,3.23,1
189197.49,51.84,3.23,1
189202.55,51.84,3.23,1
189207.61,51.84,3.23,1
189212.67,51.84,3.23,1
189217.74,51.84,3.23,1
189222.82,51.84,3.23,1
189227.89,51.84,3.23,1
189232.95,51.84,3.23,1
189238.01,51.84,3.23,1
189243.07,51.84,3.23,1
189248.13,51.84,3.23,1
189253.19,51.84,3.23,1
189258.25,51.84,3.23,1
189263.31,51.84,3.23,1
189268.37,51.84,3.23,1
189273.43,51.84,3.23,1
189278.50,51.84,3.23,1
189283.56,51.84,3.23,1
189288.63,51.84,3.23,1
189293.69,51.84,3.23,1
189298.75,51.84,3.23,1
189303.82,51.84,3.23,1
189308.88,51.84,3.23,1
189313.94,51.84,3.23,1
189319.00,51.84,3.23,1
189324.06,51.84,3.23,1
189329.13,51.84,3.23,1
189334.19,51.84,3.23,1
189339.25,51.84,3.23,1
189344.31,51.84,3.23,1
189349.37,51.84,3.23,1
189354.43,51.84,3.23,1
189359.50,51.84,3.23,1
189364.56,51.84,3.23,1
189369.62,51.84,3.23,1
189374.68,51.84,3.23,1
189379.75,51.84,3.23,1
189384.81,51.84,3.23,1
189389.87,51.84,3.23,1
189394.93,51.84,3.23,1
189399.99,51.84,3.23,1
189405.05,51.84,3.23,1
189410.12,51.84,3.23,1
189415.18,51.84,3.23,1
189420.24,51.84,3.23,1
189425.30,51.84,3.23,1
189430.36,51.84,3.23,1
189435.42,51.84,3.23,1
189440.49,51.84,3.23,1
189445.55,51.84,3.23,1
189450.61,51.84,3.23,1
189455.67,51.84,3.23,1
189460.73,51.84,3.23,1
189465.80,51.84,3.23,1
189470.86,51.84,3.23,1
189475.92,51.84,3.23,1
189480.98,51.84,3.23,1
189486.04,51.84,3.23,1
189491.10,51.84,3.23,1
189496.16,51.84,3.23,1
189501.22,51.84,3.23,1
189506.28,51.84,3.23,1
189511.34,51.84,3.23,1
189516.40,51.84,3.23,1
189521.46,51.84,3.23,1
189526.52,51.84,3.23,1
189531.58,51.84,3.23,1
189536.64,51.84,3.23,1
189541.70,51.84,3.23,1
189546.76,51.84,3.23,1
189551.82,51.84,3.23,1
189556.89,51.84,3.23,1
189561.95,51.84,3.23,1
189567.01,51.84,3.23,1
189572.07,51.84,3.23,1
189577.13,51.84,3.23,1
189582.18,51.84,3.23,1
189587.25,51.84,3.23,1
189592.31,51.84,3.23,1
189597.37,51.84,3.23,1
189602.43,51.84,3.23,1
189607.49,51.84,3.23,1
189612.56,51.84,3.23,1
189617.62,51.84,3.23,1
189622.68,51.84,3.23,1
189627.74,51.84,3.23,1
189632.80,51.84,3.23,1
189637.86,51.84,3.23,1
189642.93,51.84,3.23,1
189647.99,51.84,3.23,1
189653.06,51.84,3.23,1
189658.12,51.84,3.23,1
189663.18,51.84,3.23,1
189668.24,51.84,3.23,1
189673.31,51.84,3.23,1
189678.37,51.84,3.23,1
189683.43,51.84,3.23,1
189688.49,51.84,3.23,1
189693.55,51.84,3.23,1
189698.61,51.84,3.23,1
189703.68,51.84,3.23,1
189708.74,51.84,3.23,1
189713.80,51.84,3.23,1
189718.86,51.84,3.23,1
189723.93,51.84,3.23,1
189728.99,51.84,3.23,1
189734.05,51.84,3.23,1
189739.11,51.84,3.23,1
189744.17,51.84,3.23,1
189749.23,51.84,3.23,1
189754.30,51.84,3.23,1
189759.36,51.84,3.23,1
189764.42,51.84,3.23,1
189769.48,51.84,3.23,1
189774.54,51.84,3.23,1
189779.60,51.84,3.23,1
189784.66,51.84,3.23,1
189789.72,51.84,3.23,1
189794.78,51.84,3.23,1
189799.84,51.84,3.23,1
189804.90,51.84,3.23,1
189809.96,51.84,3.23,1
189815.02,51.84,3.23,1
189820.08,51.84,3.23,1
189825.14,51.84,3.23,1
189830.20,51.84,3.23,1
189835.26,51.84,3.23,1
189840.32,51.84,3.23,1
189845.38,51.84,3.23,1
189850.44,51.84,3.23,1
189855.50,51.84,3.23,1
189860.56,51.84,3.23,1
189865.62,51.84,3.23,1
189870.68,51.84,3.23,1
189875.74,51.84,3.23,1
189880.80,51.84,3.23,1
189885.86,51.84,3.23,1
189890.92,51.84,3.23,1
189895.98,51.84,3.23,1
189901.04,51.84,3.23,1
189906.10,51.84,3.23,1
189911.16,51.84,3.23,1
189916.22,51.84,3.23,1
189921.28,51.84,3.23,1
189926.34,51.84,3.23,1
189931.40,51.84,3.23,1
189936.46,51.84,3.23,1
189941.52,51.84,3.23,1
189946.58,51.84,3.23,1
189951.64,51.84,3.23,1
189956.71,51.84,3.23,1
189961.77,51.84,3.23,1
189966.83,51.84,3.23,1
189971.89,51.84,3.23,1
189976.95,51.84,3.23,1
189982.02,51.84,3.23,1
189987.12,51.84,3.23,1
189992.18,51.84,3.23,1
189997.25,51.84,3.23,1
190002.31,51.84,3.23,1
190007.38,51.84,3.23,1
190012.44,51.84,3.23,1
190017.50,51.84,3.23,1
190022.56,51.84,3.23,1
190027.63,51.84,3.23,1
190032.69,51.84,3.23,1
190037.75,51.84,3.23,1
190042.81,51.84,3.23,1
190047.87,51.84,3.23,1
190052.93,51.84,3.23,1
190057.99,51.84,3.23,1
190063.05,51.84,3.23,1
190068.11,51.84,3.23,1
190073.17,51.84,3.23,1
190078.23,51.84,3.23,1
190083.29,51.84,3.23,1
190088.35,51.84,3.23,1
190093.41,51.84,3.23,1
190098.46,51.84,3.23,1
190103.52,51.84,3.23,1
190108.59,51.84,3.23,1
190113.65,51.84,3.23,1
190118.71,51.84,3.23,1
190123.77,51.84,3.23,1
190128.83,51.84,3.23,1
190133.89,51.84,3.23,1
190138.96,51.84,3.23,1
190144.02,51.84,3.23,1
190149.08,51.84,3.23,1
190154.14,51.84,3.23,1
190159.20,51.84,3.23,1
190164.26,51.84,3.23,1
190169.33,51.84,3.23,1
190174.39,51.84,3.23,1
190179.45,51.84,3.23,1
190184.51,51.84,3.23,1
190189.57,51.84,3.23,1
190194.63,51.84,3.23,1
190199.70,51.84,3.23,1
190204.76,51.84,3.23,1
190209.82,51.84,3.23,1
190214.88,51.84,3.23,1
190219.94,51.84,3.23,1
190225.00,51.84,3.23,1
190230.08,51.84,3.23,1
190235.15,51.84,3.23,1
190240.24,51.84,3.23,1
190245.30,51.84,3.23,1
190250.36,51.84,3.23,1
190255.42,51.84,3.23,1
190260.48,51.84,3.23,1
190265.55,51.84,3.23,1
190270.61,51.84,3.23,1
190275.67,51.84,3.23,1
190280.74,51.84,3.23,1
190285.80,51.84,3.23,1
190290.86,51.84,3.23,1
190295.92,51.84,3.23,1
190300.99,51.84,3.23,1
190306.05,51.84,3.23,1
